Facility_ID,FacilityName,StreetNo,StreetName,StreetType,SuburbTown,Postcode,Latitude,Longitude,FaciltySportPlayedID,SportsPlayed,FacilityAge,FacilityCondition,FacilityUpgradeAge,LGA
KNOXCI8591,Lakesfield Reserve,,Lakesfield,Drive,Lysterfield,3156.0,-37.912384,145.278083,24431,Basketball,,,,Knox
KNOXCI8594,Liberty Avenue Reserve,,Liberty,Avenue,Rowville,3178.0,-37.93122,145.242051,24439,Basketball,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24463,Basketball,,,,Knox
KNOXCI5443,Knox BMX Club,,Bunjil,Way,Knoxfield,3180.0,-37.898715,145.25861799999998,27697,BMX,,,,Knox
KNOXCI8587,Knox Park Reserve,,Bunjil,Way,Knoxfield,3180.0,-37.894515999999996,145.25776499999998,24422,BMX,,,Upgrade in progress,Knox
KNOXCI8553,Carrington Park Leisure Centre,20,O'Connor,Road,Knoxfield,3180.0,-37.895309000000005,145.242961,24333,Martial Arts,,,,Knox
KNOXCI8568,Future Health & Fitness,6,Laser,Drive,Rowville,3178.0,-37.91,145.2445,24369,Martial Arts,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24384,Martial Arts,,,,Knox
KNOXCI8541,Batterham Reserve,,Miller,Road,The Basin,3154.0,-37.854228000000006,145.301144,24307,Cricket,,,,Knox
KNOXCI11073,Bayswater Secondary College,,Church,Street,Bayswater,3153.0,-37.836923999999996,145.262217,24296,Cricket,,,,Knox
KNOXCI8546,Benedikt Reserve,,Benedikt,Court,Scoresby,3179.0,-37.892945000000005,145.236377,24319,Cricket,,,,Knox
KNOXCI8552,Carrington Park Reserve,,Ferntree Gully,Road,Knoxfield,3180.0,-37.896229999999996,145.24393500000002,24329,Cricket,,,,Knox
KNOXCI8554,Chandler Park Reserve,,Chandler,Road,Boronia,3155.0,-37.860864,145.290982,24337,Cricket,,,,Knox
KNOXCI8555,Colchester Reserve,,Colchester,Road,Boronia,3155.0,-37.839933,145.302088,24339,Cricket,,,Upgrade in progress,Knox
KNOXCI11074,Dobson Park Reserve,,Dorset,Road,Ferntree Gully,3156.0,-37.877866,145.285869,24298,Cricket,,,,Knox
KNOXCI8560,Eildon Park Reserve,,Eildon,Parade,Rowville,3178.0,-37.918433,145.252051,24351,Cricket,,,,Knox
KNOXCI8562,Fairpark Reserve,,Manuka,Drive,Ferntree Gully,3156.0,-37.868789,145.263283,24357,Cricket,,,,Knox
KNOXCI8571,Gilmour Park Reserve,,Ferndale,Road,Upper Ferntree Gully,3156.0,-37.903201,145.30868700000002,24378,Cricket,,,,Knox
KNOXCI8576,Guy Turner Reserve,,Amber,Street,Bayswater,3153.0,-37.848192,145.252939,24391,Cricket,,,,Knox
KNOXCI8577,H.V Jones Reserve,,Kingston,Street,Ferntree Gully,3156.0,-37.890845,145.26990700000002,24395,Cricket,,,,Knox
KNOXCI11076,Karoo Road Reserve,,Karoo,Road,Nan,0.0,-37.905699,145.261866,24300,Cricket,,,,Knox
KNOXCI8579,Kings Park Reserve,,Willow,Road,Upper Ferntree Gully,3156.0,-37.895894,145.300602,24405,Cricket,,,,Knox
KNOXCI8583,Knox Gardens Reserve,,Argyle,Way,Wantirna South,3152.0,-37.881089,145.226664,24412,Cricket,,,,Knox
KNOXCI8587,Knox Park Reserve,,Bunjil,Way,Knoxfield,3180.0,-37.894515999999996,145.25776499999998,24423,Cricket,,,,Knox
KNOXCI8591,Lakesfield Reserve,,Lakesfield,Drive,Lysterfield,3156.0,-37.912384,145.278083,24432,Cricket,,,,Knox
KNOXCI8593,Lewis Park Reserve,,Lewis,Road,Wantirna South,3152.0,-37.865221999999996,145.246971,24437,Cricket,,,,Knox
KNOXCI8594,Liberty Avenue Reserve,,Liberty,Avenue,Rowville,3178.0,-37.93122,145.242051,24440,Cricket,,,,Knox
KNOXCI8592,Llewellyn Park Reserve,,Fonteyn,Drive,Wantirna South,3152.0,-37.883427000000005,145.218192,24435,Cricket,,,,Knox
KNOXCI8543,Marie Wallace Bayswater Park,,Bayswater,Road,Bayswater,3153.0,-37.837551,145.269533,24313,Cricket,,,,Knox
KNOXCI8597,Miller Park Reserve,,Mountain,Highway,The Basin,3154.0,-37.847384999999996,145.30611000000002,24445,Cricket,,,,Knox
KNOXCI8598,Milpera Reserve,,Milpera,Crescent,Wantirna,3152.0,-37.860845,145.218478,24449,Cricket,,,,Knox
KNOXCI8602,Parkridge Reserve,,Dandelion,Drive,Rowville,3178.0,-37.91572,145.26558300000002,24454,Cricket,,,,Knox
KNOXCI8603,Pickett Reserve,,Commercial,Road,Ferntree Gully,3156.0,-37.881457,145.276892,24458,Cricket,,,,Knox
KNOXCI8607,Rowville Recreation Reserve,,Stud,Road,Rowville,3178.0,-37.943862,145.231053,24473,Cricket,,,,Knox
KNOXCI8608,Sasses Avenue Reserve,,Terama,Road,Bayswater,3153.0,-37.852554,145.256868,24475,Cricket,,,,Knox
KNOXCI8609,Schultz Reserve,,Kingloch,Parade,Wantirna,3152.0,-37.848833,145.237506,24479,Cricket,,,,Knox
KNOXCI8561,Scoresby Recreation Reserve (Exner Reserve),,Stud,Road,Scoresby,3179.0,-37.897397999999995,145.230703,24354,Cricket,,,,Knox
KNOXCI8610,Scoresby Secondary College,2,Cavelle,Street,Scoresby,3179.0,-37.889564,145.23771599999998,24481,Cricket,,,,Knox
KNOXCI8612,Stud Park Reserve,,Fulham,Road,Rowville,3178.0,-37.921134,145.239225,24486,Cricket,,,,Knox
KNOXCI8613,Talaskia Reserve,,Talaskia,Road,Upper Ferntree Gully,3156.0,-37.897205,145.314823,24487,Cricket,,,,Knox
KNOXCI8615,Templeton Reserve,,Templeton,Street,Wantirna,3152.0,-37.860365,145.225888,24490,Cricket,,,,Knox
KNOXCI8617,Tormore Reserve,,Tormore,Road,Boronia,3155.0,-37.860161,145.27973799999998,24494,Cricket,,,,Knox
KNOXCI8618,Walker Reserve,,Tyner,Road,Wantirna South,3152.0,-37.873306,145.239168,24496,Cricket,,,,Knox
KNOXCI8563,Wally Tew Reserve,,Brenock Park,Drive,Ferntree Gully,3156.0,-37.891451,145.29265900000001,24360,Cricket,,,,Knox
KNOXCI8619,Wantirna Reserve,,Mountain,Highway,Wantirna,3152.0,-37.857561,145.210701,24500,Cricket,,,,Knox
KNOXCI11077,Wantirna Secondary College,,Harold,Street,Wantirna,3152.0,-37.856243,145.23148999999998,24301,Cricket,,,,Knox
KNOXCI8623,Windermere Reserve,,Windermere,Drive,Ferntree Gully,3156.0,-37.896963,145.26341000000002,24506,Cricket,,,,Knox
KNOXCI8558,Eastern Indoor Sports Centre,1642,Ferntree Gully,Road,Knoxfield,3180.0,-37.893631,145.256038,24346,Cricket (Indoor),,,,Knox
KNOXCI8585,Knox Indoor Sports,108,Lewis,Road,Wantirna South,3152.0,-37.869,145.248,24415,Cricket (Indoor),,,,Knox
KNOXCI3648,METEC,112,Colchester Rd,Road,Bayswater North,3153.0,-37.8127,145.3025,24661,Cycling,,,,Maroondah
KNOXCI5552,Anytime Fitness Bayswater,7-13,High,Street,Bayswater,3153.0,-37.842701,145.26660900000002,27899,Gym / Fitness,,,,Knox
KNOXCI8544,Beach House Health & Fitness Boronia,9/163,Boronia,Road,Boronia,3155.0,-37.861,145.2815,24316,Gym / Fitness,,,,Knox
KNOXCI8549,Boronia Busybodies Health & Fitness Centre,29,Erica,Avenue,Boronia,3155.0,-37.861278000000006,145.284043,24325,Gym / Fitness,,,,Knox
KNOXCI8557,Curves Ferntree Gully,5/718,Burwood,Highway,Ferntree Gully,3156.0,-37.879,145.265,24345,Gym / Fitness,,,,Knox
KNOXCI5553,Curves Wantirna,73B,Stud,Road,Bayswater,3153.0,-37.848438,145.246474,27900,Gym / Fitness,,,,Knox
KNOXCI8564,Fernwood Women's Health Club,6/1849,Ferntree Gully,Road,Ferntree Gully,3156.0,-37.882865,145.272334,24363,Gym / Fitness,,,,Knox
KNOXCI8566,Fitness First Health Clubs,509,Burwood,Highway,Wantirna South,3152.0,-37.869,145.243,24366,Gym / Fitness,,,,Knox
KNOXCI8568,Future Health & Fitness,6,Laser,Drive,Rowville,3178.0,-37.91,145.2445,24370,Gym / Fitness,,,,Knox
KNOXCI8569,Genesis Wantirna,258,Scoresby,Road,Wantirna,3152.0,-37.868207,145.260975,24372,Gym / Fitness,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24385,Gym / Fitness,,,,Knox
KNOXCI8578,Jetts Fitness Boronia,3/241,Dorset,Road,Boronia,3155.0,-37.861222999999995,145.285471,24401,Gym / Fitness,,,,Knox
KNOXCI8586,Knox Leisureworks YMCA,,Tormore,Road,Boronia,3155.0,-37.85695,145.278334,24420,Gym / Fitness,,,,Knox
KNOXCI5554,Knox Park Squash Centre,3,James,Street,Bayswater,3153.0,-37.84025,145.26513799999998,27902,Gym / Fitness,,,,Knox
KNOXCI5555,Personal Best Fitness Centre,379,Bayswater,Road,Bayswater,3153.0,-37.83602,145.27184599999998,27903,Gym / Fitness,,,,Maroondah
KNOXCI8604,Platinum Health & Fitness Centre,,Corporate,Avenue,Rowville,3178.0,-37.920156,145.218242,24460,Gym / Fitness,,,,Knox
KNOXCI8624,Winning Physique Gym,3/170,Underwood,Drive,Ferntree Gully,3178.0,-37.881857000000004,145.2965,24509,Gym / Fitness,,,,Knox
KNOXCI8625,Wow Health & Fitness,26/111,Lewis,Road,Wantirna South,3152.0,-37.8705,145.2495,24511,Gym / Fitness,,,,Knox
KNOXCI8580,Kingston Links Golf Course,,Corporate,Avenue,Rowville,3178.0,-37.920156,145.218242,24407,Golf,,,,Knox
KNOXCI8616,Tirhatuan Lakes Golf Course,,Police,Road,Rowville,3178.0,-37.941912,145.229471,24492,Golf,,,,Knox
KNOXCI8620,Waterford Valley Golf Course,131,Bunjil,Way,Knoxfield,3180.0,-37.902377,145.26068,24502,Golf,,,,Knox
KNOXCI8621,Waverley Golf Club,82,Bergins,Road,Rowville,3178.0,-37.936067,145.237455,24503,Golf,,,,Knox
KNOXCI8553,Carrington Park Leisure Centre,20,O'Connor,Road,Knoxfield,3180.0,-37.895309000000005,145.242961,24334,Gymnastics,,,,Knox
KNOXCI8584,Knox Gymnastics Centre,4,Mossfield,Avenue,Ferntree Gully,3156.0,-37.881,145.276,24414,Gymnastics,,,,Knox
KNOXCI8599,Mountain Districts Gymnastics Centre,23,Michellan,Court,Bayswater,3153.0,-37.842391,145.241647,24451,Gymnastics,,,,Knox
KNOXCI8590,Knox School Hockey Facility,220,Burwood,Highway,Wantirna,3152.0,-37.864758,145.219867,24429,Hockey,,,,Knox
KNOXCI8546,Benedikt Reserve,,Benedikt,Court,Scoresby,3179.0,-37.892945000000005,145.236377,24320,Lacrosse,,,,Knox
KNOXCI8565,Firestorm Dojo's,9/21,Power,Road,Bayswater,3153.0,-37.845,145.2725,24364,Martial Arts,,,,Knox
KNOXCI8573,Golden Lion Academy,2,Laser,Drive,Rowville,3178.0,-37.911,145.245,24381,Martial Arts,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24386,Martial Arts,,,,Knox
KNOXCI8587,Knox Park Reserve,,Bunjil,Way,Knoxfield,3180.0,-37.894515999999996,145.25776499999998,24424,Martial Arts,,,,Knox
KNOXCI8595,Loong Fu Pai Martial Arts Academy,7,Cullinan,Court,Ferntree Gully,3156.0,-37.904,145.2815,24442,Martial Arts,,,,Knox
KNOXCI8596,Melbourne Taekwondo Centre,1,Laser,Drive,Rowville,3178.0,-37.911,145.244,24443,Martial Arts,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24464,Martial Arts,,,,Knox
KNOXCI8610,Scoresby Secondary College,2,Cavelle,Street,Scoresby,3179.0,-37.889564,145.23771599999998,24482,Martial Arts,,,,Knox
KNOXCI8554,Chandler Park Reserve,,Chandler,Road,Boronia,3155.0,-37.860864,145.290982,24338,Netball,,,,Knox
KNOXCI8562,Fairpark Reserve,,Manuka,Drive,Ferntree Gully,3156.0,-37.868789,145.263283,24358,Netball,,,,Knox
KNOXCI8577,H.V Jones Reserve,,Kingston,Street,Ferntree Gully,3156.0,-37.890845,145.26990700000002,24396,Netball,,,,Knox
KNOXCI8589,Knox Regional Netball Centre,9,Dempster,Street,Ferntree Gully,3156.0,-37.888906,145.279168,24427,Netball,,,,Knox
KNOXCI8591,Lakesfield Reserve,,Lakesfield,Drive,Lysterfield,3156.0,-37.912384,145.278083,24433,Netball,,,,Knox
KNOXCI8543,Marie Wallace Bayswater Park,,Bayswater,Road,Bayswater,3153.0,-37.837551,145.269533,24314,Netball,,,,Knox
KNOXCI8597,Miller Park Reserve,,Mountain,Highway,The Basin,3154.0,-37.847384999999996,145.30611000000002,24446,Netball,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24465,Netball,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24466,Netball,,,,Knox
KNOXCI8563,Wally Tew Reserve,,Brenock Park,Drive,Ferntree Gully,3156.0,-37.891451,145.29265900000001,24361,Netball,,,,Knox
KNOXCI8558,Eastern Indoor Sports Centre,1642,Ferntree Gully,Road,Knoxfield,3180.0,-37.893631,145.256038,24347,Netball (Indoor),,,,Knox
KNOXCI8581,Knox Basketball Stadium,,Park,Crescent,Boronia,3155.0,-37.864488,145.283504,24409,Netball (Indoor),,,,Knox
KNOXCI8585,Knox Indoor Sports,108,Lewis,Road,Wantirna South,3152.0,-37.869,145.248,24416,Netball (Indoor),,,,Knox
KNOXCI8589,Knox Regional Netball Centre,9,Dempster,Street,Ferntree Gully,3156.0,-37.888906,145.279168,24428,Netball (Indoor),,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24467,Netball (Indoor),,,,Knox
KNOXCI8555,Colchester Reserve,,Colchester,Road,Boronia,3155.0,-37.839933,145.302088,24340,Rugby,11 - 25 Years,1. Very Poor,Upgrade in progress,Knox
KNOXCI8555,Colchester Reserve,,Colchester,Road,Boronia,3155.0,-37.839933,145.302088,24341,Rugby,,,Upgrade in progress,Knox
KNOXCI8608,Sasses Avenue Reserve,,Terama,Road,Bayswater,3153.0,-37.852554,145.256868,24477,Rugby,,,,Knox
KNOXCI8555,Colchester Reserve,,Colchester,Road,Boronia,3155.0,-37.839933,145.302088,24342,Soccer,,,Upgrade in progress,Knox
KNOXCI8559,Egan Lee Reserve,,Wallace,Road,Knoxfield,3180.0,-37.883019,145.247276,24349,Soccer,,,,Knox
KNOXCI8576,Guy Turner Reserve,,Amber,Street,Bayswater,3153.0,-37.848192,145.252939,24393,Soccer,,,,Knox
KNOXCI8577,H.V Jones Reserve,,Kingston,Street,Ferntree Gully,3156.0,-37.890845,145.26990700000002,24397,Soccer,,,,Knox
KNOXCI8587,Knox Park Reserve,,Bunjil,Way,Knoxfield,3180.0,-37.894515999999996,145.25776499999998,24425,Soccer,,,Upgrade in progress,Knox
KNOXCI8598,Milpera Reserve,,Milpera,Crescent,Wantirna,3152.0,-37.860845,145.218478,24450,Soccer,,,,Knox
KNOXCI8602,Parkridge Reserve,,Dandelion,Drive,Rowville,3178.0,-37.91572,145.26558300000002,24455,Soccer,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24468,Soccer,,,,Knox
KNOXCI8608,Sasses Avenue Reserve,,Terama,Road,Bayswater,3153.0,-37.852554,145.256868,24478,Soccer,,,,Knox
KNOXCI8609,Schultz Reserve,,Kingloch,Parade,Wantirna,3152.0,-37.848833,145.237506,24480,Soccer,,,,Knox
KNOXCI8542,Bayswater Indoor Soccer Centre,13,Burton,Court,Bayswater,3153.0,-37.845958,145.271516,24310,Soccer (Indoor),,,,Knox
KNOXCI8547,Big Slide Indoor Sport Play Centre,1642,Ferntree Gully,Road,Knoxfield,3180.0,-37.893361999999996,145.256136,24322,Soccer (Indoor),,,,Knox
KNOXCI8558,Eastern Indoor Sports Centre,1642,Ferntree Gully,Road,Knoxfield,3180.0,-37.893631,145.256038,24348,Soccer (Indoor),,,,Knox
KNOXCI8585,Knox Indoor Sports,108,Lewis,Road,Wantirna South,3152.0,-37.869,145.248,24417,Soccer (Indoor),,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24469,Soccer (Indoor),,,,Knox
KNOXCI8570,Gilbert Park Reserve,,Forbes,Close,Knoxfield,3180.0,-37.896456,145.25073899999998,24377,Softball,,,,Knox
KNOXCI8579,Kings Park Reserve,,Willow,Road,Upper Ferntree Gully,3156.0,-37.895894,145.300602,24406,Softball,,,,Knox
KNOXCI8537,Alan Hammill's Squash Centre,47,McMahons,Road,Ferntree Gully,3156.0,-37.874958,145.2705,24302,Squash / Racquetball,,,,Knox
KNOXCI8553,Carrington Park Leisure Centre,20,O'Connor,Road,Knoxfield,3180.0,-37.895309000000005,145.242961,24335,Squash / Racquetball,,,,Knox
KNOXCI8569,Genesis Wantirna,258,Scoresby,Road,Wantirna,3152.0,-37.868207,145.260975,24373,Squash / Racquetball,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24387,Squash / Racquetball,,,,Knox
KNOXCI5554,Knox Park Squash Centre,3,James,Street,Bayswater,3153.0,-37.84025,145.26513799999998,27901,Squash / Racquetball,,,,Knox
KNOXCI8545,Beaver Swim School Pty Ltd,262,Boronia,Road,Boronia,3155.0,-37.861,145.2685,24317,Swimming,,,,Knox
KNOXCI8549,Boronia Busybodies Health & Fitness Centre,29,Erica,Avenue,Boronia,3155.0,-37.861278000000006,145.284043,24326,Swimming,,,,Knox
KNOXCI8569,Genesis Wantirna,258,Scoresby,Road,Wantirna,3152.0,-37.868207,145.260975,24374,Swimming,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24388,Swimming,,,,Knox
KNOXCI8586,Knox Leisureworks YMCA,,Tormore,Road,Boronia,3155.0,-37.85695,145.278334,24421,Swimming,,,,Knox
KNOXCI8569,Genesis Wantirna,258,Scoresby,Road,Wantirna,3152.0,-37.868207,145.260975,24375,Martial Arts,,,,Knox
KNOXCI8574,Goodlife Health Clubs,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24389,Tennis,,,,Knox
KNOXCI8541,Batterham Reserve,,Miller,Road,The Basin,3154.0,-37.854228000000006,145.301144,24308,Tennis (Outdoor),,,,Knox
KNOXCI8546,Benedikt Reserve,,Benedikt,Court,Scoresby,3179.0,-37.892945000000005,145.236377,24321,Tennis (Outdoor),,,,Knox
KNOXCI8551,Boronia Reserve Public Tennis Courts,,Park,Crescent,Boronia,3155.0,-37.864729,145.28513700000002,24327,Tennis (Outdoor),,,,Knox
KNOXCI8552,Carrington Park Reserve,,Ferntree Gully,Road,Knoxfield,3180.0,-37.896229999999996,145.24393500000002,24330,Tennis (Outdoor),,,,Knox
KNOXCI8552,Carrington Park Reserve,,Ferntree Gully,Road,Knoxfield,3180.0,-37.896229999999996,145.24393500000002,24331,Tennis (Outdoor),,,,Knox
KNOXCI8556,Coleman Road Reserve Tennis Courts,,Coleman,Road,Wantirna South,3152.0,-37.861206,145.25303,24343,Tennis (Outdoor),,,,Knox
KNOXCI8560,Eildon Park Reserve,,Eildon,Parade,Rowville,3178.0,-37.918433,145.252051,24352,Tennis (Outdoor),,,,Knox
KNOXCI8567,Flamingo Reserve,,Merryn,Grove,Wantirna South,3152.0,-37.868512,145.222872,24367,Tennis (Outdoor),,,,Knox
KNOXCI8572,Glenfern Park,,Glenfern,Road,Ferntree Gully,3156.0,-37.890088,145.28594099999998,24380,Tennis (Outdoor),,,,Knox
KNOXCI8575,Goodlife Health Clubs - Tennis Courts,141,Mountain,Highway,Wantirna,3152.0,-37.854284,145.21717900000002,24390,Tennis (Outdoor),,,,Knox
KNOXCI8576,Guy Turner Reserve,,Amber,Street,Bayswater,3153.0,-37.848192,145.252939,24394,Tennis (Outdoor),,,,Knox
KNOXCI8577,H.V Jones Reserve,,Kingston,Street,Ferntree Gully,3156.0,-37.890845,145.26990700000002,24399,Tennis (Outdoor),,,,Knox
KNOXCI8577,H.V Jones Reserve,,Kingston,Street,Ferntree Gully,3156.0,-37.890845,145.26990700000002,24398,Tennis (Outdoor),,,,Knox
KNOXCI8582,Knox City Tennis Club,,Neville,Street,Wantirna South,3152.0,-37.863356,145.24793799999998,24410,Tennis (Outdoor),,,,Knox
KNOXCI8583,Knox Gardens Reserve,,Argyle,Way,Wantirna South,3152.0,-37.881089,145.226664,24413,Tennis (Outdoor),,,,Knox
KNOXCI8591,Lakesfield Reserve,,Lakesfield,Drive,Lysterfield,3156.0,-37.912384,145.278083,24434,Tennis (Outdoor),,,,Knox
KNOXCI8594,Liberty Avenue Reserve,,Liberty,Avenue,Rowville,3178.0,-37.93122,145.242051,24441,Tennis (Outdoor),,,,Knox
KNOXCI8597,Miller Park Reserve,,Mountain,Highway,The Basin,3154.0,-37.847384999999996,145.30611000000002,24448,Tennis (Outdoor),,,,Knox
KNOXCI8597,Miller Park Reserve,,Mountain,Highway,The Basin,3154.0,-37.847384999999996,145.30611000000002,24447,Tennis (Outdoor),,,,Knox
KNOXCI8600,Otway Street Tennis Court,,Otway,Street,Knoxfield,3180.0,-37.89376,145.249447,24452,Tennis (Outdoor),,,,Knox
KNOXCI8601,Pancretan Association of Melbourne - Tennis Club,90,Cathies,Lane,Wantirna South,3152.0,-37.870216,145.21326100000002,24453,Tennis (Outdoor),,,,Knox
KNOXCI8602,Parkridge Reserve,,Dandelion,Drive,Rowville,3178.0,-37.91572,145.26558300000002,24456,Tennis (Outdoor),,,,Knox
KNOXCI8605,Reta Matthews Reserve,,Burke,Road,Ferntree Gully,3178.0,-37.868846999999995,145.277379,24461,Tennis (Outdoor),,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24470,Tennis (Outdoor),,,1 - 5 Years,Knox
KNOXCI8607,Rowville Recreation Reserve,,Stud,Road,Rowville,3178.0,-37.943862,145.231053,24474,Tennis (Outdoor),,,,Knox
KNOXCI8561,Scoresby Recreation Reserve (Exner Reserve),,Stud,Road,Scoresby,3179.0,-37.897397999999995,145.230703,24355,Tennis (Outdoor),,,,Knox
KNOXCI8610,Scoresby Secondary College,2,Cavelle,Street,Scoresby,3179.0,-37.889564,145.23771599999998,24483,Tennis (Outdoor),,,,Knox
KNOXCI8611,St Jude's Tennis Club,49,George,Street,Scoresby,3179.0,-37.890232,145.226622,24484,Tennis (Outdoor),,,,Knox
KNOXCI8613,Talaskia Reserve,,Talaskia,Road,Upper Ferntree Gully,3156.0,-37.897205,145.314823,24488,Tennis (Outdoor),,,,Knox
KNOXCI8614,Templer Tennis Club,51,Elizabeth,Street,Bayswater,3153.0,-37.853825,145.262488,24489,Tennis (Outdoor),,,,Knox
KNOXCI8615,Templeton Reserve,,Templeton,Street,Wantirna,3152.0,-37.860365,145.225888,24491,Tennis (Outdoor),,,,Knox
KNOXCI8618,Walker Reserve,,Tyner,Road,Wantirna South,3152.0,-37.873306,145.239168,24498,Tennis (Outdoor),,,,Knox
KNOXCI8618,Walker Reserve,,Tyner,Road,Wantirna South,3152.0,-37.873306,145.239168,24497,Tennis (Outdoor),,,,Knox
KNOXCI8619,Wantirna Reserve,,Mountain,Highway,Wantirna,3152.0,-37.857561,145.210701,24501,Tennis (Outdoor),,,,Knox
KNOXCI8623,Windermere Reserve,,Windermere,Drive,Ferntree Gully,3156.0,-37.896963,145.26341000000002,24507,Tennis (Outdoor),,,,Knox
KNOXCI8542,Bayswater Indoor Soccer Centre,13,Burton,Court,Bayswater,3153.0,-37.845958,145.271516,24311,Volleyball,,,,Knox
KNOXCI8585,Knox Indoor Sports,108,Lewis,Road,Wantirna South,3152.0,-37.869,145.248,24418,Volleyball,,,,Knox
KNOXCI8606,Rowville Community Centre,20,Fulham,Road,Rowville,3178.0,-37.919609,145.239588,24471,Volleyball,,,,Knox
LATROB11411,Harold Preston Reserve,,Davidson,Street,Traralgon,3844.0,-38.189491,146.53991200000002,27044,Athletics,11 - 25 Years,3. Average,,Latrobe
